Date,Historical Adj Close,Volume,Daily New Cases,Adj Close
2015-01-29 00:00:00,103.989998,42144700,0,89.809998
2015-01-30 00:00:00,102.940002,76561400,0,89.080002
2015-02-02 00:00:00,98.449997,36806900,0,90.129997
2015-02-03 00:00:00,89.809998,18865300,0,90.610001
2015-02-04 00:00:00,89.080002,13512300,0,90
2015-02-05 00:00:00,90.129997,14643600,0,87
2015-02-06 00:00:00,90.610001,28926200,0,85.68
2015-02-09 00:00:00,90,17632100,0,86
2015-02-10 00:00:00,87,12109500,0,87.260002
2015-02-11 00:00:00,85.68,12043300,0,86
2015-02-12 00:00:00,86,12391900,0,87.099998
2015-02-13 00:00:00,87.260002,15177800,0,89.050003
2015-02-17 00:00:00,86,14665200,0,86.849998
2015-02-18 00:00:00,87.099998,15191700,0,86.739998
2015-02-19 00:00:00,89.050003,7422300,0,86.889999
2015-02-20 00:00:00,86.849998,7604100,0,86.639999
2015-02-23 00:00:00,86.739998,7821700,0,85.470001
2015-02-24 00:00:00,86.889999,9367900,0,84.690002
2015-02-25 00:00:00,86.639999,15846400,0,86.190002
2015-02-26 00:00:00,85.470001,13645700,0,85.370003
2015-02-27 00:00:00,84.690002,8763300,0,85.120003
2015-03-02 00:00:00,86.190002,8377200,0,84
2015-03-03 00:00:00,85.370003,11213400,0,81.580002
2015-03-04 00:00:00,85.120003,39246100,0,85.489998
2015-03-05 00:00:00,84,36607200,0,86.099998
2015-03-06 00:00:00,81.580002,18514800,0,84.400002
2015-03-09 00:00:00,85.489998,10673700,0,82.529999
2015-03-10 00:00:00,86.099998,17616500,0,82.970001
2015-03-11 00:00:00,84.400002,13817000,0,81.989998
2015-03-12 00:00:00,82.529999,12768700,0,81.919998
2015-03-13 00:00:00,82.970001,11232000,0,81.860001
2015-03-16 00:00:00,81.989998,12663300,0,84
2015-03-17 00:00:00,81.919998,16905700,0,84.5
2015-03-18 00:00:00,81.860001,17639000,0,84.589996
2015-03-19 00:00:00,84,35663000,0,85.739998
2015-03-20 00:00:00,84.5,30454700,0,85.199997
2015-03-23 00:00:00,84.589996,21181500,0,84.25
2015-03-24 00:00:00,85.739998,11184000,0,83.629997
2015-03-25 00:00:00,85.199997,14545100,0,83.75
2015-03-26 00:00:00,84.25,13507200,0,84.169998
2015-03-27 00:00:00,83.629997,12208000,0,84.580002
2015-03-30 00:00:00,83.75,9703800,0,83.900002
2015-03-31 00:00:00,84.169998,10020500,0,83.239998
2015-04-01 00:00:00,84.580002,11812900,0,82.360001
2015-04-02 00:00:00,83.900002,14896400,0,82.279999
2015-04-06 00:00:00,83.239998,19868200,0,81.82
2015-04-07 00:00:00,82.360001,12810500,0,82.209999
2015-04-08 00:00:00,82.279999,9443000,0,85.389999
2015-04-09 00:00:00,81.82,26161500,0,86.139999
2015-04-10 00:00:00,82.209999,27800400,0,84.580002
2015-04-13 00:00:00,85.389999,18300300,0,84.279999
2015-04-14 00:00:00,86.139999,15797100,0,85
2015-04-15 00:00:00,84.580002,11819000,0,84.669998
2015-04-16 00:00:00,84.279999,12225800,0,84.059998
2015-04-17 00:00:00,85,12048600,0,81.900002
2015-04-20 00:00:00,84.669998,22791800,0,82.199997
2015-04-21 00:00:00,84.059998,13471000,0,82.419998
2015-04-22 00:00:00,81.900002,10056000,0,82.050003
2015-04-23 00:00:00,82.199997,13316900,0,82.279999
2015-04-24 00:00:00,82.419998,11483300,0,84.57
2015-04-27 00:00:00,82.050003,21058400,0,84.900002
2015-04-28 00:00:00,82.279999,17434200,0,85.080002
2015-04-29 00:00:00,84.57,11110500,0,82.449997
2015-04-30 00:00:00,84.900002,21098000,0,81.290001
2015-05-01 00:00:00,85.080002,14209700,0,81.169998
2015-05-04 00:00:00,82.449997,17910500,0,80.589996
2015-05-05 00:00:00,81.290001,21551500,0,79.540001
2015-05-06 00:00:00,81.169998,32661900,0,80
2015-05-07 00:00:00,80.589996,24953500,0,86
2015-05-08 00:00:00,79.540001,69448800,0,87.059998
2015-05-11 00:00:00,80,30140600,0,86.720001
2015-05-12 00:00:00,86,19776900,0,86.769997
2015-05-13 00:00:00,87.059998,16077800,0,87.529999
2015-05-14 00:00:00,86.720001,19015900,0,88.400002
2015-05-15 00:00:00,86.769997,12087900,0,88.459999
2015-05-18 00:00:00,87.529999,13424600,0,87.110001
2015-05-19 00:00:00,88.400002,13490200,0,88.209999
2015-05-20 00:00:00,88.459999,20727700,0,90.699997
2015-05-21 00:00:00,87.110001,29812300,0,93.879997
2015-05-22 00:00:00,88.209999,40729400,0,93.269997
2015-05-26 00:00:00,90.699997,22183300,0,92.519997
2015-05-27 00:00:00,93.879997,15674900,0,92.599998
2015-05-28 00:00:00,93.269997,9519300,0,90.949997
2015-05-29 00:00:00,92.519997,14213000,0,89.32
2015-06-01 00:00:00,92.599998,13893200,0,90.779999
2015-06-02 00:00:00,90.949997,9905900,0,90.510002
2015-06-03 00:00:00,89.32,9865300,0,90.790001
2015-06-04 00:00:00,90.779999,9428000,0,90.589996
2015-06-05 00:00:00,90.510002,8689000,0,90.709999
2015-06-08 00:00:00,90.790001,11353900,0,88.290001
2015-06-09 00:00:00,90.589996,15603000,0,87.580002
2015-06-10 00:00:00,90.709999,16081800,0,88.900002
2015-06-11 00:00:00,88.290001,12551300,0,87.209999
2015-06-12 00:00:00,87.580002,13716200,0,86.629997
2015-06-15 00:00:00,88.900002,9977100,0,86.120003
2015-06-16 00:00:00,87.209999,10230400,0,86.089996
2015-06-17 00:00:00,86.629997,10974200,0,86.800003
2015-06-18 00:00:00,86.120003,10241500,0,86.75
2015-06-19 00:00:00,86.089996,11737200,0,85.739998
2015-06-22 00:00:00,86.800003,10317000,0,85.68
2015-06-23 00:00:00,86.75,7154200,0,85.080002
2015-06-24 00:00:00,85.739998,11411300,0,85.169998
2015-06-25 00:00:00,85.68,9434300,0,85.239998
2015-06-26 00:00:00,85.080002,8949800,0,83.279999
2015-06-29 00:00:00,85.169998,12668600,0,81.07
2015-06-30 00:00:00,85.239998,15199800,0,82.269997
2015-07-01 00:00:00,83.279999,12551400,0,82.459999
2015-07-02 00:00:00,81.07,5950000,0,82.07
2015-07-06 00:00:00,82.269997,6760200,0,80.230003
2015-07-07 00:00:00,82.459999,11864200,0,79.620003
2015-07-08 00:00:00,82.07,34221700,0,77.940002
2015-07-09 00:00:00,80.230003,22714900,0,79.040001
2015-07-10 00:00:00,79.620003,19778700,0,80.300003
2015-07-13 00:00:00,77.940002,11224500,0,81.860001
2015-07-14 00:00:00,79.040001,10350500,0,81.5
2015-07-15 00:00:00,80.300003,7519300,0,80.730003
2015-07-16 00:00:00,81.860001,9514200,0,81.529999
2015-07-17 00:00:00,81.5,8604500,0,83.360001
2015-07-20 00:00:00,80.730003,14505400,0,82.669998
2015-07-21 00:00:00,81.529999,8126100,0,82.540001
2015-07-22 00:00:00,83.360001,5750700,0,84.150002
2015-07-23 00:00:00,82.669998,11209200,0,83.879997
2015-07-24 00:00:00,82.540001,7452300,0,83.019997
2015-07-27 00:00:00,84.150002,8759900,0,81.400002
2015-07-28 00:00:00,83.879997,12185700,0,80.559998
2015-07-29 00:00:00,83.019997,12122800,0,80.260002
2015-07-30 00:00:00,81.400002,7177100,0,79.959999
2015-07-31 00:00:00,80.559998,6934700,0,78.339996
2015-08-03 00:00:00,80.260002,12687000,0,77.989998
2015-08-04 00:00:00,79.959999,9277000,0,78.870003
2015-08-05 00:00:00,78.339996,8501200,0,79.82
2015-08-06 00:00:00,77.989998,7502600,0,78.959999
2015-08-07 00:00:00,78.870003,9297800,0,78.82
2015-08-10 00:00:00,79.82,8738800,0,80.470001
2015-08-11 00:00:00,78.959999,11276700,0,77.339996
2015-08-12 00:00:00,78.82,22976600,0,73.379997
2015-08-13 00:00:00,80.470001,41093200,0,75.110001
2015-08-14 00:00:00,77.339996,23230700,0,74.760002
2015-08-17 00:00:00,73.379997,12367300,0,75.190002
2015-08-18 00:00:00,75.110001,12677400,0,73.879997
2015-08-19 00:00:00,74.760002,11155100,0,73.120003
2015-08-20 00:00:00,75.190002,18179400,0,70.32
2015-08-21 00:00:00,73.879997,20995600,0,68.18
2015-08-24 00:00:00,73.120003,29128600,0,65.800003
2015-08-25 00:00:00,70.32,31376400,0,68.57
2015-08-26 00:00:00,68.18,29948400,0,68.660004
2015-08-27 00:00:00,65.800003,26389200,0,70.839996
2015-08-28 00:00:00,68.57,18123800,0,70.07
2015-08-31 00:00:00,68.660004,10604600,0,66.120003
2015-09-01 00:00:00,70.839996,18479900,0,64.830002
2015-09-02 00:00:00,70.07,23460900,0,65.540001
2015-09-03 00:00:00,66.120003,13376300,0,66.470001
2015-09-04 00:00:00,64.830002,15803200,0,63.91
2015-09-08 00:00:00,65.540001,18186400,0,60.91
2015-09-09 00:00:00,66.470001,50328400,0,64.040001
2015-09-10 00:00:00,63.91,33147900,0,63.830002
2015-09-11 00:00:00,60.91,13281600,0,64.629997
2015-09-14 00:00:00,64.040001,17747000,0,62.599998
2015-09-15 00:00:00,63.830002,26763300,0,64.849998
2015-09-16 00:00:00,64.629997,29035000,0,67.230003
2015-09-17 00:00:00,62.599998,25801000,0,66
2015-09-18 00:00:00,64.849998,16594600,0,65.75
2015-09-21 00:00:00,67.230003,20127300,0,63.900002
2015-09-22 00:00:00,66,22355100,0,61.900002
2015-09-23 00:00:00,65.75,14897900,0,60
2015-09-24 00:00:00,63.900002,22684600,0,59.919998
2015-09-25 00:00:00,61.900002,20645700,0,59.240002
2015-09-28 00:00:00,60,17009100,0,57.389999
2015-09-29 00:00:00,59.919998,20661600,0,57.82
2015-09-30 00:00:00,59.240002,16771000,0,58.970001
2015-10-01 00:00:00,57.389999,16767100,0,58.869999
2015-10-02 00:00:00,57.82,8147700,0,63.200001
2015-10-05 00:00:00,58.970001,22356300,0,63.93
2015-10-06 00:00:00,58.869999,13583500,0,63.919998
2015-10-07 00:00:00,63.200001,9620900,0,66.279999
2015-10-08 00:00:00,63.93,15770100,0,67.699997
2015-10-09 00:00:00,63.919998,18667500,0,68.709999
2015-10-12 00:00:00,66.279999,14762900,0,70.300003
2015-10-13 00:00:00,67.699997,15549100,0,69.68
2015-10-14 00:00:00,68.709999,13052800,0,68.540001
2015-10-15 00:00:00,70.300003,12286100,0,71.779999
2015-10-16 00:00:00,69.68,18203000,0,71.989998
2015-10-19 00:00:00,68.540001,15953500,0,72.650002
2015-10-20 00:00:00,71.779999,10886900,0,71.790001
2015-10-21 00:00:00,71.989998,11093400,0,69.480003
2015-10-22 00:00:00,72.650002,16800200,0,70.989998
2015-10-23 00:00:00,71.790001,10811400,0,75.620003
2015-10-26 00:00:00,69.480003,22510800,0,76.349998
2015-10-27 00:00:00,70.989998,24819700,0,79.440002
2015-10-28 00:00:00,75.620003,50815800,0,82.349998
2015-10-29 00:00:00,76.349998,25027100,0,82.220001
2015-10-30 00:00:00,79.440002,16431700,0,83.830002
2015-11-02 00:00:00,82.349998,20740500,0,84.349998
2015-11-03 00:00:00,82.220001,13827400,0,83.440002
2015-11-04 00:00:00,83.830002,11641300,0,85.400002
2015-11-05 00:00:00,84.349998,23728500,0,85.379997
2015-11-06 00:00:00,83.440002,20657200,0,83.610001
2015-11-09 00:00:00,85.400002,38531000,0,81.379997
2015-11-10 00:00:00,85.379997,19091500,0,81.43
2015-11-11 00:00:00,83.610001,22004400,0,79.849998
2015-11-12 00:00:00,81.379997,29636600,0,78.760002
2015-11-13 00:00:00,81.43,18839800,0,75.849998
2015-11-16 00:00:00,79.849998,24235500,0,78.300003
2015-11-17 00:00:00,78.760002,17045500,0,78.129997
2015-11-18 00:00:00,75.849998,12471400,0,77.690002
2015-11-19 00:00:00,78.300003,16735400,0,77.870003
2015-11-20 00:00:00,78.129997,15692700,0,79.949997
2015-11-23 00:00:00,77.690002,21025800,0,81.309998
2015-11-24 00:00:00,77.870003,18766400,0,80.860001
2015-11-25 00:00:00,79.949997,15283600,0,81.709999
2015-11-27 00:00:00,81.309998,16330900,0,81.379997
2015-11-30 00:00:00,80.860001,12599900,0,84.080002
2015-12-01 00:00:00,81.709999,97914100,0,84
2015-12-02 00:00:00,81.379997,26235500,0,85
2015-12-03 00:00:00,84.080002,36611500,0,82.589996
2015-12-04 00:00:00,84,23029200,0,84.849998
2015-12-07 00:00:00,85,15555000,0,84.760002
2015-12-08 00:00:00,82.589996,11875500,0,84.379997
2015-12-09 00:00:00,84.849998,14667400,0,83.419998
2015-12-10 00:00:00,84.760002,21919200,0,84.330002
2015-12-11 00:00:00,84.379997,10474700,0,79.739998
2015-12-14 00:00:00,83.419998,20793600,0,80.57
2015-12-15 00:00:00,84.330002,12077700,0,82.489998
2015-12-16 00:00:00,79.739998,13054800,0,84.629997
2015-12-17 00:00:00,80.57,16575600,0,83.559998
2015-12-18 00:00:00,82.489998,13003000,0,82.650002
2015-12-21 00:00:00,84.629997,12168700,0,82.870003
2015-12-22 00:00:00,83.559998,8094600,0,84.839996
2015-12-23 00:00:00,82.650002,12778200,0,84.800003
2015-12-24 00:00:00,82.870003,11238500,0,83.709999
2015-12-28 00:00:00,84.839996,3775300,0,82.139999
2015-12-29 00:00:00,84.800003,9319400,0,83.260002
2015-12-30 00:00:00,83.709999,6942700,0,81.68
2015-12-31 00:00:00,82.139999,6984300,0,81.269997
2016-01-04 00:00:00,83.260002,6744500,0,76.690002
2016-01-05 00:00:00,81.68,23066300,0,78.629997
2016-01-06 00:00:00,81.269997,14258900,0,77.330002
2016-01-07 00:00:00,76.690002,11569300,0,72.720001
2016-01-08 00:00:00,78.629997,27288100,0,70.800003
2016-01-11 00:00:00,77.330002,20814600,0,69.919998
2016-01-12 00:00:00,72.720001,16961400,0,72.68
2016-01-13 00:00:00,70.800003,13456000,0,70.290001
2016-01-14 00:00:00,69.919998,12480200,0,72.25
2016-01-15 00:00:00,72.68,17719600,0,69.589996
2016-01-19 00:00:00,70.290001,20722500,0,70.129997
2016-01-20 00:00:00,72.25,17421700,0,68.709999
2016-01-21 00:00:00,69.589996,19464400,0,70.720001
2016-01-22 00:00:00,70.129997,16576500,0,70.370003
2016-01-25 00:00:00,68.709999,15834700,0,69.720001
2016-01-26 00:00:00,70.720001,14782800,0,69.769997
2016-01-27 00:00:00,70.370003,11473300,0,69.540001
2016-01-28 00:00:00,69.720001,18257600,0,66.919998
2016-01-29 00:00:00,69.769997,33165100,0,67.029999
2016-02-01 00:00:00,69.540001,25594700,0,67.029999
2016-02-02 00:00:00,66.919998,16213800,0,65.089996
2016-02-03 00:00:00,67.029999,19150800,0,63.439999
2016-02-04 00:00:00,67.029999,31918600,0,64.860001
2016-02-05 00:00:00,65.089996,22911500,0,62.639999
2016-02-08 00:00:00,63.439999,12842800,0,61.099998
2016-02-09 00:00:00,64.860001,16157900,0,61.389999
2016-02-10 00:00:00,62.639999,12738300,0,61.779999
2016-02-11 00:00:00,61.099998,8998600,0,60.57
2016-02-12 00:00:00,61.389999,15008500,0,60.889999
2016-02-16 00:00:00,61.779999,13669600,0,66.290001
2016-02-17 00:00:00,60.57,21735400,0,66.379997
2016-02-18 00:00:00,60.889999,14457100,0,66.519997
2016-02-19 00:00:00,66.290001,14547800,0,67.279999
2016-02-22 00:00:00,66.379997,12334900,0,68.839996
2016-02-23 00:00:00,66.519997,13405400,0,66.970001
2016-02-24 00:00:00,67.279999,12930600,0,67.230003
2016-02-25 00:00:00,68.839996,10781500,0,66.660004
2016-02-26 00:00:00,66.970001,14686100,0,66.910004
2016-02-29 00:00:00,67.230003,12084100,0,68.809998
2016-03-01 00:00:00,66.660004,17984200,0,70.860001
2016-03-02 00:00:00,66.910004,14007700,0,71.25
2016-03-03 00:00:00,68.809998,10503000,0,71.019997
2016-03-04 00:00:00,70.860001,11596400,0,72.220001
2016-03-07 00:00:00,71.25,10763600,0,72.889999
2016-03-08 00:00:00,71.019997,11244500,0,71.07
2016-03-09 00:00:00,72.220001,8670700,0,72.43
2016-03-10 00:00:00,72.889999,7283400,0,71.970001
2016-03-11 00:00:00,71.07,11247900,0,74.010002
2016-03-14 00:00:00,72.43,11219200,0,73.349998
2016-03-15 00:00:00,71.970001,11069800,0,72.230003
2016-03-16 00:00:00,74.010002,8373700,0,73.5
2016-03-17 00:00:00,73.349998,7701200,0,74.25
2016-03-18 00:00:00,72.230003,9423900,0,76.25
2016-03-21 00:00:00,73.5,13350100,0,78.110001
2016-03-22 00:00:00,74.25,15493300,0,78.18
2016-03-23 00:00:00,76.25,9148400,0,76.559998
2016-03-24 00:00:00,78.110001,10806800,0,75.860001
2016-03-28 00:00:00,78.18,8833400,0,76.480003
2016-03-29 00:00:00,76.559998,6082100,0,78.080002
2016-03-30 00:00:00,75.860001,12535000,0,78.860001
2016-03-31 00:00:00,76.480003,10696000,0,79.029999
2016-04-01 00:00:00,78.080002,11318500,0,78.730003
2016-04-04 00:00:00,78.860001,9262200,0,79.080002
2016-04-05 00:00:00,79.029999,9817300,0,77.32
2016-04-06 00:00:00,78.730003,9603900,0,78.68
2016-04-07 00:00:00,79.080002,9071900,0,77.610001
2016-04-08 00:00:00,77.32,10937900,0,77.470001
2016-04-11 00:00:00,78.68,8401200,0,77.709999
2016-04-12 00:00:00,77.610001,7896500,0,77.860001
2016-04-13 00:00:00,77.470001,7115400,0,79.639999
2016-04-14 00:00:00,77.709999,14150900,0,79.610001
2016-04-15 00:00:00,77.860001,12611500,0,78.970001
2016-04-18 00:00:00,79.639999,11709100,0,79.010002
2016-04-19 00:00:00,79.610001,7767000,0,79.459999
2016-04-20 00:00:00,78.970001,14742000,0,81.209999
2016-04-21 00:00:00,79.010002,14911900,0,80.779999
2016-04-22 00:00:00,79.459999,8819000,0,79.889999
2016-04-25 00:00:00,81.209999,8649300,0,78.839996
2016-04-26 00:00:00,80.779999,9207600,0,78.610001
2016-04-27 00:00:00,79.889999,9632700,0,77.650002
2016-04-28 00:00:00,78.839996,11491900,0,76.400002
2016-04-29 00:00:00,78.610001,9959900,0,76.940002
2016-05-02 00:00:00,77.650002,10124300,0,76.610001
2016-05-03 00:00:00,76.400002,7718100,0,75.910004
2016-05-04 00:00:00,76.940002,8019200,0,75.82
2016-05-05 00:00:00,76.610001,14326600,0,78.830002
2016-05-06 00:00:00,75.910004,27950900,0,79.199997
2016-05-09 00:00:00,75.82,12862100,0,79.410004
2016-05-10 00:00:00,78.830002,11795800,0,79.720001
2016-05-11 00:00:00,79.199997,9319700,0,79.800003
2016-05-12 00:00:00,79.410004,11072500,0,79.160004
2016-05-13 00:00:00,79.720001,8791400,0,77.160004
2016-05-16 00:00:00,79.800003,10078000,0,79.290001
2016-05-17 00:00:00,79.160004,11661000,0,79.349998
2016-05-18 00:00:00,77.160004,10970700,0,79.029999
2016-05-19 00:00:00,79.290001,9085800,0,78.32
2016-05-20 00:00:00,79.349998,8317500,0,78.790001
2016-05-23 00:00:00,79.029999,11043900,0,79
2016-05-24 00:00:00,78.32,7187500,0,81.120003
2016-05-25 00:00:00,78.790001,16707700,0,75.589996
2016-05-26 00:00:00,79,49606600,0,78.349998
2016-05-27 00:00:00,81.120003,26968600,0,80.970001
2016-05-31 00:00:00,75.589996,24552900,0,82
2016-06-01 00:00:00,78.349998,78861400,0,76.690002
2016-06-02 00:00:00,80.970001,62531500,0,77.300003
2016-06-03 00:00:00,82,45379500,0,76.620003
2016-06-06 00:00:00,76.690002,23685700,0,78.059998
2016-06-07 00:00:00,77.300003,19166100,0,77.839996
2016-06-08 00:00:00,76.620003,12878000,0,77.639999
2016-06-09 00:00:00,78.059998,11614100,0,77.559998
2016-06-10 00:00:00,77.839996,8994400,0,75.919998
2016-06-13 00:00:00,77.639999,10421100,0,75.449997
2016-06-14 00:00:00,77.559998,11300800,0,77.769997
2016-06-15 00:00:00,75.919998,22358900,0,78.389999
2016-06-16 00:00:00,75.449997,14734800,0,78.269997
2016-06-17 00:00:00,77.769997,13570700,0,77
2016-06-20 00:00:00,78.389999,15582600,0,78.150002
2016-06-21 00:00:00,78.269997,9625600,0,78.620003
2016-06-22 00:00:00,77,8881800,0,78.730003
2016-06-23 00:00:00,78.150002,8170900,0,79.139999
2016-06-24 00:00:00,78.620003,8279500,0,76.290001
2016-06-27 00:00:00,78.730003,18224800,0,74.230003
2016-06-28 00:00:00,79.139999,15131300,0,76.279999
2016-06-29 00:00:00,76.290001,11266200,0,78.040001
2016-06-30 00:00:00,74.230003,11460000,0,79.529999
2016-07-01 00:00:00,76.279999,12485300,0,79.650002
2016-07-05 00:00:00,78.040001,7271300,0,78.970001
2016-07-06 00:00:00,79.529999,6845200,0,78.639999
2016-07-07 00:00:00,79.650002,7737600,0,79.349998
2016-07-08 00:00:00,78.970001,6819200,0,78.989998
2016-07-11 00:00:00,78.639999,14029100,0,81.459999
2016-07-12 00:00:00,79.349998,17417500,0,81.739998
2016-07-13 00:00:00,78.989998,15294100,0,80.57
2016-07-14 00:00:00,81.459999,10739200,0,81.739998
2016-07-15 00:00:00,81.739998,9361500,0,81.25
2016-07-18 00:00:00,80.57,8919900,0,82.650002
2016-07-19 00:00:00,81.739998,12113600,0,82.769997
2016-07-20 00:00:00,81.25,9799400,0,84.419998
2016-07-21 00:00:00,82.650002,13991000,0,84.18
2016-07-22 00:00:00,82.769997,10163500,0,84.489998
2016-07-25 00:00:00,84.419998,5988400,0,83.190002
2016-07-26 00:00:00,84.18,13185900,0,83.589996
2016-07-27 00:00:00,84.489998,7714700,0,83.099998
2016-07-28 00:00:00,83.190002,11629000,0,83.120003
2016-07-29 00:00:00,83.589996,7476500,0,82.480003
2016-08-01 00:00:00,83.099998,8709300,0,84.339996
2016-08-02 00:00:00,83.120003,13401200,0,83.800003
2016-08-03 00:00:00,82.480003,7691600,0,83.669998
2016-08-04 00:00:00,84.339996,5365800,0,84.75
2016-08-05 00:00:00,83.800003,10731600,0,84.589996
2016-08-08 00:00:00,83.669998,9401700,0,85
2016-08-09 00:00:00,84.75,11528200,0,85.239998
2016-08-10 00:00:00,84.589996,15349200,0,87.330002
2016-08-11 00:00:00,85,28195900,0,91.769997
2016-08-12 00:00:00,85.239998,54169200,0,98.25
2016-08-15 00:00:00,87.330002,71968300,0,97.169998
2016-08-16 00:00:00,91.769997,33813400,0,96.660004
2016-08-17 00:00:00,98.25,27514000,0,97
2016-08-18 00:00:00,97.169998,14980900,0,97
2016-08-19 00:00:00,96.660004,15009000,0,96.860001
2016-08-22 00:00:00,97,14267100,0,95.650002
2016-08-23 00:00:00,97,16222900,0,95.790001
2016-08-24 00:00:00,96.860001,9646800,0,93.879997
2016-08-25 00:00:00,95.650002,12726600,0,93.940002
2016-08-26 00:00:00,95.790001,13039900,0,95.059998
2016-08-29 00:00:00,93.879997,14133900,0,94.879997
2016-08-30 00:00:00,93.940002,8818300,0,96
2016-08-31 00:00:00,95.059998,13994200,0,97.190002
2016-09-01 00:00:00,94.879997,28617000,0,97.419998
2016-09-02 00:00:00,96,13387400,0,99.25
2016-09-06 00:00:00,97.190002,17482600,0,103.779999
2016-09-07 00:00:00,97.419998,32803800,0,102.32
2016-09-08 00:00:00,99.25,15758800,0,102.57
